NAME,T,E,MMIP,MDAMS,UMIP,UDAMS,S,M,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s043,8,14,146.824244,146.824245,6852,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s042,8,14,145.026614,145.026615,22747,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s098,8,13,149.046088,149.046089,10010,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s099,8,14,141.946459,141.946458,19814,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s077,8,13,120.733814,120.733815,29687,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s076,8,13,140.794404,140.794404,26809,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s001,8,14,146.509497,146.509497,21537,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s092,8,14,120.271063,120.271063,12122,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s093,8,14,170.032493,188.326125,20880,15000,false,false,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s049,8,14,166.099144,166.099144,19170,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s048,8,13,164.04378,164.043781,30110,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s023,8,14,181.524179,181.524179,24354,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s022,8,14,186.678526,186.678524,30185,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s054,8,13,148.559439,148.559439,24629,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s055,8,13,197.581818,197.581819,26556,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s060,8,14,179.041193,179.041192,10857,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s061,8,14,161.038829,161.038829,15313,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s029,8,15,128.464098,128.504098,35929,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s028,8,14,169.01833,169.01833,27043,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s085,8,14,112.90015,112.90015,20198,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s084,8,13,207.926392,207.926392,25370,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s017,8,14,147.377126,147.377127,20660,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s016,8,13,150.392503,150.392503,18705,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s024,8,14,131.046945,131.046946,24737,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s025,8,13,161.808092,161.808092,23546,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s088,8,14,119.948131,119.94813,12682,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s089,8,13,141.42194,141.421941,12906,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s053,8,14,143.036762,143.036763,26629,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s052,8,14,91.469768,91.469768,17112,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s067,8,15,118.750572,118.750573,46718,16000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s066,8,14,123.476941,123.476942,22474,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s059,8,14,147.489059,147.489059,15502,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s058,8,15,148.038641,148.038641,54994,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s010,8,13,157.878996,157.918997,4709,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s011,8,14,119.98549,204.56082,13620,15000,false,false,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s082,8,13,122.181823,122.181823,20505,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s083,8,14,204.920746,204.920746,18521,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s033,8,14,188.018634,188.018633,14483,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s032,8,13,161.551848,161.551849,18182,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s044,8,14,134.219073,134.219072,23066,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s045,8,13,159.926375,159.926375,18923,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s039,8,14,166.725019,166.725019,19736,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s038,8,13,163.647346,163.647347,17159,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s070,8,14,144.133709,144.133708,16436,16000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s071,8,13,199.531587,199.531587,20619,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s095,8,14,129.360285,129.360286,21606,13000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s094,8,14,139.562644,139.562644,18986,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s007,8,14,122.72925,122.729251,19618,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s006,8,13,164.608753,164.608752,12747,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s063,8,13,150.611798,150.611798,12273,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s062,8,14,172.81821,172.81821,21685,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s086,8,13,141.91439,141.91439,18176,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s087,8,13,115.045062,115.045062,11587,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s014,8,13,137.355214,137.355213,16820,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s015,8,14,133.998369,133.998369,20087,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s020,8,15,133.566207,133.566207,17935,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s021,8,14,146.050531,146.05053,23815,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s069,8,14,100.322994,100.322994,10813,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s068,8,14,117.613372,117.613372,8358,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s057,8,13,98.560699,98.560699,14997,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s056,8,14,179.402283,179.402282,22433,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s074,8,14,140.347481,140.347481,8873,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s075,8,14,159.472181,159.472181,27445,16000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s003,8,15,138.051547,138.091547,29402,16000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s002,8,13,170.906402,170.906402,15739,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s091,8,13,183.606421,183.606421,23225,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s090,8,13,184.09609,184.09609,20525,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s037,8,14,123.681933,123.681933,15627,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s036,8,13,154.743523,154.743522,5057,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s040,8,14,163.572672,163.572673,19475,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s041,8,14,164.923914,164.923914,19106,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s100,8,14,122.908324,122.908324,14080,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s009,8,15,128.996895,128.996895,9899,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s008,8,14,128.242935,128.242934,20792,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s073,8,13,170.553268,170.553268,18671,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s072,8,14,156.557241,156.557241,13286,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s096,8,14,89.410689,89.410688,14763,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s097,8,14,95.910892,95.910891,15076,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s004,8,13,201.903239,201.90324,19629,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s005,8,14,167.645576,167.645576,16596,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s079,8,14,118.128067,118.128067,15514,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s078,8,14,107.210927,107.210928,16126,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s030,8,13,118.729874,118.729874,12960,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s031,8,14,199.740244,199.740244,32550,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s047,8,13,165.011868,165.011869,43768,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s046,8,15,129.523753,129.523753,15629,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s064,8,14,137.771083,137.771083,10745,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s065,8,14,156.259159,156.259159,9090,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s013,8,13,182.594385,182.594383,28141,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s012,8,13,128.211503,128.211502,31293,15000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s081,8,13,199.206138,199.206138,14274,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s080,8,14,172.163116,172.163116,18511,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s027,8,15,116.407159,116.407159,7367,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s026,8,13,210.193938,210.193938,29236,14000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s019,8,13,188.793716,188.793716,13260,15000,false,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s018,8,13,136.475776,136.475775,13884,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s050,8,13,130.956038,130.956038,15921,13000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s051,8,14,129.72861,130.595796,6743,14000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s034,8,11,87.999054,92.653342,30556,14000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s035,8,12,73.079609,73.079609,9062,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s043,8,10,87.803922,87.803923,6546,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s042,8,10,109.305935,109.305935,24893,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s098,8,9,116.593534,176.356906,15327,13000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s099,8,10,112.836495,112.836495,33655,14000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s077,8,12,70.602126,70.602126,56446,16000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s076,8,11,74.366538,74.366538,18273,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s001,8,11,82.920781,82.920781,33643,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s092,8,9,106.266916,106.266916,10535,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s093,8,11,110.78671,110.78671,12797,15000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s049,8,11,128.066501,128.066501,24737,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s048,8,9,115.744382,115.784383,15325,14000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s023,8,10,139.057731,139.112189,30932,14000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s022,8,10,114.813337,114.813336,20574,13000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s054,8,8,109.219388,109.219389,14537,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s055,8,11,125.188702,135.441221,22252,13000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s060,8,11,88.929712,88.929712,8544,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s061,8,11,108.044888,108.044888,17538,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s029,8,9,116.891085,116.891085,19679,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s028,8,9,141.788993,213.101134,25691,13000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s085,8,11,78.378669,78.378669,25501,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s084,8,9,136.558589,136.558589,14848,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s017,8,9,115.273921,118.066164,35796,18000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s016,8,11,100.987466,100.987466,29880,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s024,8,11,104.51802,104.518021,17536,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s025,8,9,102.807904,102.807904,16163,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s088,8,11,69.052804,85.046697,6986,16000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s089,8,11,95.557245,96.409284,20626,15000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s053,8,9,107.108267,107.108267,22030,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s052,8,10,76.226912,76.226912,22771,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s067,8,10,78.194692,78.194692,25026,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s066,8,9,88.705814,88.705815,10998,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s059,8,10,99.993114,99.993113,11771,12000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s058,8,11,99.862371,99.862371,21697,15000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s010,8,10,109.143019,109.143019,16171,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s011,8,11,77.251133,77.251133,5231,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s082,8,9,92.521905,92.521905,8687,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s083,8,11,120.361558,120.361559,10181,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s033,8,10,128.720057,128.760056,31874,16000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s032,8,11,112.167776,112.167777,38968,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s044,8,10,94.505163,94.505162,22803,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s045,8,10,121.970042,121.970042,38907,14000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s039,8,11,108.62672,117.830569,49705,16000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s038,8,10,146.605699,147.900951,14033,15000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s070,8,10,108.608325,108.608325,14830,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s071,8,10,114.380796,114.380796,20425,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s095,8,10,95.727895,100.34196,43060,17000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s094,8,10,113.065378,113.065378,11137,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s007,8,11,96.105723,105.850525,51076,16000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s006,8,11,106.704361,111.752033,53225,16000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s063,8,10,105.53687,108.584473,20628,15000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s062,8,10,128.874457,128.874457,31861,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s086,8,9,113.864766,113.864766,14771,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s087,8,10,103.199377,103.199377,28670,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s014,8,10,95.580423,95.580423,46887,15000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s015,8,11,116.734254,116.734254,68693,15000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s020,8,10,104.941124,104.941125,22500,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s021,8,10,116.722612,116.722612,12541,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s069,8,11,60.068761,60.068761,33467,16000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s068,8,11,97.25642,102.938121,47632,15000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s057,8,11,58.932759,58.932759,32102,16000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s056,8,11,104.727042,117.952593,14799,14000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s074,8,10,110.08805,110.088051,14746,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s075,8,9,108.039655,108.039655,17355,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s003,8,10,107.433772,109.511357,42583,15000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s002,8,11,111.560751,111.560751,54131,13000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s091,8,11,119.003969,119.003969,33843,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s090,8,11,106.036747,106.036747,28241,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s037,8,10,101.600694,101.600695,31388,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s036,8,11,105.104104,105.104104,9772,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s040,8,10,115.620306,157.508646,8409,13000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s041,8,10,123.103168,123.103168,17706,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s100,8,11,99.082087,111.605422,39049,16000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s009,8,10,102.010869,102.010869,34018,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s008,8,11,118.202,118.202,35856,14000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s073,8,9,128.396853,128.396853,26255,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s072,8,12,122.822097,122.822097,34237,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s096,8,10,80.587414,80.587413,15380,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s097,8,10,67.458481,67.45848,11817,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s004,8,9,170.731321,170.771322,18882,14000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s005,8,9,167.645576,167.645576,27128,13000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s079,8,10,90.923555,90.923556,14192,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s078,8,11,83.563626,83.563627,8981,13000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s030,8,9,118.729874,118.729874,16514,14000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s031,8,10,163.550678,163.550678,27865,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s047,8,10,100.354092,108.366423,21022,16000,false,false,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s046,8,10,129.523753,129.523753,14687,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s064,8,10,98.773205,98.773205,14022,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s065,8,9,140.085691,140.125691,30993,14000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s013,8,9,103.551099,103.551098,18602,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s012,8,11,107.779896,107.779896,18899,12000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s081,8,11,153.172585,153.172585,43801,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s080,8,11,135.180829,135.180829,39259,14000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s027,8,9,116.407159,116.407159,11471,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s026,8,11,169.409819,169.409819,22475,15000,false,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s019,8,9,160.860027,160.860027,22303,14000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s018,8,11,84.171323,84.171323,31338,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s050,8,10,110.79902,110.79902,12080,15000,true,true,,,,
xc7s25 t08 e005 r0.1 R0.5 d10.0 D50.0 s051,8,10,112.649351,112.649351,27887,13000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s034,8,11,87.999054,87.999053,476773,14000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s035,8,11,73.079609,87.276701,123257,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s043,8,10,87.803922,87.803923,56504,13000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s042,8,10,109.305935,110.801419,460942,14000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s098,8,10,79.889094,79.889095,32824,13000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s099,8,10,82.4046,82.4046,218386,14000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s077,8,10,59.563643,59.563643,277218,16000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s076,8,11,74.366538,74.366538,128765,15000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s001,8,11,75.578903,75.578903,129225,16000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s092,8,11,81.897767,93.606928,315123,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s093,8,11,92.493078,99.556189,185592,17000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s049,8,10,118.854774,118.854774,353035,17000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s048,8,10,100.612787,100.652788,149651,13000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s023,8,11,115.106262,127.654362,2564740,16000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s022,8,11,110.587243,114.813336,179326,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s054,8,10,90.040465,90.040466,714367,15000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s055,8,11,107.449018,120.472629,245455,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s060,8,10,88.929712,88.929712,226553,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s061,8,10,108.044888,108.044888,492645,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s029,8,10,81.851354,81.851354,541440,14000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s028,8,10,107.566544,107.566544,222209,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s085,8,10,78.378669,97.345128,233386,18000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s084,8,11,90.228419,96.175282,130245,15000,false,false,,,,
