NAME	T	E	MMIP	MDAMS	UMIP	UDAMS	S	M
"xc7s25 t15 e070 r0.1 R0.5 d10.0 D50.0 s081"	15	72	442.013051	442.013051	184760321	105000	false	true
"xc7s25 t15 e070 r0.1 R0.5 d10.0 D50.0 s080"	15	73	481.460967	481.460966	72286709	102000	true	true
"xc7s25 t15 e070 r0.1 R0.5 d10.0 D50.0 s027"	15	73	330.019887	330.019888	50351020	75000	false	true
"xc7s25 t15 e070 r0.1 R0.5 d10.0 D50.0 s026"	15	73	331.775260	331.775260	420402960	66000	true	true
"xc7s25 t15 e070 r0.1 R0.5 d10.0 D50.0 s019"	15	72	443.187180	443.187180	126341223	94000	false	true
"xc7s25 t15 e070 r0.1 R0.5 d10.0 D50.0 s018"	15	72	285.001507	285.001505	55844428	65000	false	true
"xc7s25 t15 e070 r0.1 R0.5 d10.0 D50.0 s050"	15	72	326.752689	326.752689	151358624	60000	true	true
"xc7s25 t15 e070 r0.1 R0.5 d10.0 D50.0 s051"	15	72	312.382791	312.382792	99176564	97000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s034"	15	54	324.349472	324.349471	20455591	61000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s035"	15	55	270.022988	270.364319	35929106	55000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s043"	15	56	293.007885	293.007886	12403365	51000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s042"	15	56	328.545266	328.545266	44059869	58000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s098"	15	55	285.357338	285.357340	7833515	47000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s099"	15	55	325.784617	325.784617	13190562	51000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s077"	15	56	224.974542	224.974541	59569000	49000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s076"	15	56	232.917786	232.917786	20647691	44000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s001"	15	55	270.298481	397.862626	41744691	43000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s092"	15	56	253.424979	253.424979	9720802	41000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s093"	15	55	317.459689	317.459689	30149407	41000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s049"	15	54	298.783969	298.783968	11260659	44000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s048"	15	54	288.043268	288.043270	9976857	55000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s023"	15	55	292.434831	292.434831	45845849	48000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s022"	15	54	349.529625	349.529624	55779265	50000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s054"	15	55	277.632208	510.247654	37333568	52000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s055"	15	54	333.159646	334.886776	113226859	50000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s060"	15	54	292.880308	292.880307	43600205	44000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s061"	15	56	288.258930	325.867510	12084820	52000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s029"	15	54	306.121580	306.161580	125509988	55000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s028"	15	56	314.624847	314.624846	14021237	43000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s085"	15	56	216.502950	216.502950	16764031	44000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s084"	15	54	311.379443	311.419443	33409415	50000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s017"	15	54	313.829230	313.829230	210374327	50000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s016"	15	56	260.925396	304.600406	34299151	50000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s024"	15	54	315.243561	315.243563	28971647	60000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s025"	15	54	281.466155	281.466155	80157848	56000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s088"	15	54	248.608306	248.648306	131743525	49000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s089"	15	54	330.205321	330.205322	215526158	46000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s053"	15	55	224.861641	224.901641	24936655	42000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s052"	15	55	276.398556	276.398556	8462887	44000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s067"	15	55	291.750807	487.019133	59587083	51000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s066"	15	54	263.794435	263.794436	10634255	48000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s059"	15	55	313.627102	313.627101	44117919	65000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s058"	15	55	222.027435	222.027434	148727245	43000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s010"	15	55	282.704118	299.133925	243986346	48000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s011"	15	55	292.063612	292.063611	211308182	55000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s082"	15	55	279.071130	281.387902	242484888	45000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s083"	15	55	436.890673	436.930674	34110159	58000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s033"	15	55	318.561168	318.561168	31405215	48000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s032"	15	55	268.354435	275.444541	43525205	45000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s044"	15	54	301.433086	306.471837	148445933	47000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s045"	15	56	270.623255	450.772289	9878739	41000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s039"	15	56	263.551253	263.551252	4922266	42000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s038"	15	55	366.169825	366.169827	40849934	60000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s070"	15	57	269.862476	269.902475	276139232	42000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s071"	15	56	295.357399	295.357400	15779817	46000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s095"	15	55	299.364546	299.364546	25799969	55000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s094"	15	55	315.424195	315.424195	122276800	53000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s007"	15	55	285.063748	285.063749	33800372	57000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s006"	15	55	313.339757	511.283631	126253268	55000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s063"	15	54	285.287040	285.287040	29009274	49000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s062"	15	56	323.680472	323.680472	6731447	51000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s086"	15	55	381.379264	381.379264	25326191	69000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s087"	15	54	266.356379	266.422455	712827719	46000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s014"	15	54	304.272333	405.408204	61604872	44000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s015"	15	55	291.345779	291.345780	77153214	47000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s020"	15	54	323.855116	323.855117	366497730	69000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s021"	15	54	327.303062	560.506036	93811592	51000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s069"	15	55	218.606257	218.646257	69963256	48000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s068"	15	55	245.910272	245.910270	11457420	48000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s057"	15	54	244.918458	244.918459	17377620	46000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s056"	15	55	312.495229	312.495228	6319399	42000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s074"	15	55	244.430229	260.849914	9804098	52000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s075"	15	56	278.497588	287.168230	21946440	58000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s003"	15	55	291.553955	291.593955	358511646	47000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s002"	15	55	310.698726	310.698726	80810925	53000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s091"	15	54	285.197370	285.197370	17402566	40000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s090"	15	55	290.173463	290.173464	11478738	46000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s037"	15	56	293.804569	293.804568	20809402	63000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s036"	15	55	236.619794	236.659794	11764339	48000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s040"	15	55	248.083506	248.083506	13055039	42000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s041"	15	55	318.122802	318.122802	11299154	59000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s100"	15	54	246.902135	406.380931	14302541	44000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s009"	15	54	307.390471	345.257077	18662850	57000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s008"	15	56	323.641816	323.641816	78281893	54000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s073"	15	55	294.233842	317.501589	21276466	67000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s072"	15	55	353.323910	353.323909	43663711	58000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s096"	15	56	319.025181	319.025180	876669572	66000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s097"	15	54	232.433668	232.433666	81796325	50000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s004"	15	56	349.128373	399.397346	39956710	56000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s005"	15	54	266.839688	266.839687	42720699	39000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s079"	15	57	253.333252	253.333252	62137720	39000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s078"	15	55	238.160511	415.139985	9901504	50000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s030"	15	54	282.563589	282.563589	8071245	52000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s031"	15	55	417.476632	417.516632	16629899	53000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s047"	15	54	281.888929	281.888930	21122133	42000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s046"	15	56	359.146450	359.146449	41556349	63000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s064"	15	55	276.255196	525.630730	5007123	50000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s065"	15	56	361.253468	361.253467	96722227	51000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s013"	15	55	312.784162	416.117255	38340270	46000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s012"	15	57	297.705532	297.705531	65987703	58000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s081"	15	54	369.829646	369.829647	154498519	56000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s080"	15	55	427.307934	427.307934	31546021	59000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s027"	15	55	274.125819	274.125820	41000983	46000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s026"	15	55	314.973692	314.973692	823661739	50000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s019"	15	55	388.491621	388.491622	57303159	49000	true	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s018"	15	55	230.694535	238.363899	17663527	42000	false	false
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s050"	15	56	295.809267	295.809267	13423548	43000	false	true
"xc7s25 t15 e052 r0.1 R0.5 d10.0 D50.0 s051"	15	56	247.640069	247.640070	9462461	56000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s034"	15	57	324.349472	324.349471	1307920202	67000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s035"	15	57	288.174033	288.555364	115318241	53000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s043"	15	59	293.007885	293.007886	30515923	52000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s042"	15	58	369.684156	369.684156	791394004	59000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s098"	15	58	285.357338	285.357340	19292623	46000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s099"	15	58	325.784617	325.784617	38069963	54000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s077"	15	59	224.974542	224.974541	152592066	48000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s076"	15	59	256.721984	256.721983	26752155	55000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s001"	15	58	293.221031	443.707726	33346496	47000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s092"	15	59	296.251308	296.251308	31594149	52000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s093"	15	58	317.459689	317.459689	55386115	41000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s049"	15	57	298.783969	298.783968	26560074	46000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s048"	15	57	294.801055	294.801056	55128034	56000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s023"	15	58	297.231155	297.231154	17734101	47000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s022"	15	57	349.529625	349.529624	48169254	52000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s054"	15	58	277.632208	519.145088	14230505	58000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s055"	15	57	367.568008	367.568008	163505762	50000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s060"	15	57	292.880308	292.880307	35220798	46000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s061"	15	59	288.258930	325.867510	26363568	51000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s029"	15	57	306.121580	306.161580	120689970	58000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s028"	15	58	326.375710	326.375710	88045052	50000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s085"	15	58	216.502950	225.378329	50568058	47000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s084"	15	57	311.379443	311.419443	56180681	49000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s017"	15	57	313.829230	313.829230	174534965	52000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s016"	15	58	276.426352	276.426352	101583997	48000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s024"	15	57	330.324556	330.324558	75168221	70000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s025"	15	57	281.466155	281.466155	34635828	46000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s088"	15	57	248.608306	248.648306	122585088	47000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s089"	15	57	330.205321	330.205322	144045875	42000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s053"	15	58	224.861641	224.901641	69003475	42000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s052"	15	58	295.251167	295.251168	19435364	51000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s067"	15	58	302.817914	302.817915	58643867	55000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s066"	15	57	263.794435	263.794436	51999154	47000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s059"	15	58	313.627102	313.627101	119868724	69000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s058"	15	58	222.027435	222.027434	307782103	43000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s010"	15	58	288.577307	299.133925	151423164	50000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s011"	15	58	302.763634	302.803633	57808143	58000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s082"	15	58	279.071130	281.387902	261910186	43000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s083"	15	58	436.890673	436.930674	128752135	59000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s033"	15	58	333.499606	333.499606	212278769	56000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s032"	15	57	283.328193	290.418298	151210585	46000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s044"	15	57	328.674642	333.713393	45406096	52000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s045"	15	58	293.569204	496.664187	11696037	46000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s039"	15	59	263.551253	263.551252	12743964	42000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s038"	15	58	387.850960	387.850961	75860523	61000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s070"	15	59	271.133803	271.133802	29648719	46000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s071"	15	58	331.565010	331.565010	121483625	49000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s095"	15	58	299.364546	299.364546	82995027	56000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s094"	15	57	315.424195	315.424195	19497894	59000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s007"	15	58	285.063748	285.063749	48096056	57000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s006"	15	58	313.339757	511.283631	191348120	60000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s063"	15	57	285.287040	285.287040	54410771	53000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s062"	15	59	323.680472	323.680472	18861105	57000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s086"	15	58	381.379264	381.379264	57336804	75000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s087"	15	57	266.356379	266.356379	48969438	56000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s014"	15	57	304.272333	405.408204	30419892	52000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s015"	15	58	291.345779	291.345780	57295805	51000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s020"	15	57	323.855116	323.855117	68910446	79000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s021"	15	57	367.695992	367.695992	186102876	76000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s069"	15	58	218.606257	218.646257	149001066	53000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s068"	15	58	245.910272	245.910270	17118083	56000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s057"	15	57	244.918458	244.918459	29316856	44000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s056"	15	58	312.495229	312.495228	16175958	42000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s074"	15	58	260.849915	260.849914	114260373	52000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s075"	15	57	287.168231	287.168230	71088186	64000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s003"	15	57	333.188185	333.188185	83498836	53000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s002"	15	58	310.698726	310.698726	29469038	57000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s091"	15	57	315.599995	363.752597	34675853	43000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s090"	15	57	306.959463	306.959464	99963842	52000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s037"	15	59	310.604517	310.604516	41287678	81000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s036"	15	58	236.619794	288.273499	52855927	50000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s040"	15	58	289.263088	289.263088	25697862	50000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s041"	15	58	318.122802	318.122802	31549357	60000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s100"	15	57	277.959039	277.959038	95944996	48000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s009"	15	57	342.990510	342.990509	86631308	75000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s008"	15	59	323.641816	323.641816	138826468	59000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s073"	15	58	294.233842	317.501589	72574591	67000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s072"	15	58	353.323910	353.323909	32617951	62000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s096"	15	59	319.025181	319.025180	624278322	68000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s097"	15	57	232.433668	232.433666	186786472	55000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s004"	15	59	349.128373	399.397346	73977594	58000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s005"	15	57	266.839688	266.839687	33212451	40000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s079"	15	60	291.933590	291.933590	405510981	46000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s078"	15	58	266.233825	471.286613	120721482	55000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s030"	15	57	302.048115	332.973523	31184119	67000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s031"	15	58	417.476632	417.516632	36946815	65000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s047"	15	57	321.508044	321.508045	34866588	51000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s046"	15	59	359.146450	359.146449	123946547	65000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s064"	15	58	316.640233	638.022421	77183705	59000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s065"	15	59	361.253468	361.253467	105777327	55000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s013"	15	58	312.784162	416.117255	40253980	45000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s012"	15	60	297.705532	297.705531	134912582	60000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s081"	15	57	369.829646	369.829647	354715717	61000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s080"	15	58	427.307934	427.307934	56883652	63000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s027"	15	58	329.979887	329.979888	37197354	60000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s026"	15	58	314.973692	314.973692	485650299	54000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s019"	15	58	443.147180	443.147180	103458840	71000	true	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s018"	15	57	250.486197	258.155561	35638733	45000	false	false
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s050"	15	59	295.809267	295.809267	21799571	45000	false	true
"xc7s25 t15 e055 r0.1 R0.5 d10.0 D50.0 s051"	15	58	264.679327	265.546515	13160818	87000	false	false
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s034"	15	65	324.349472	324.349471	35624796	79000	false	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s035"	15	65	328.300032	386.665225	86567447	100000	false	false
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s043"	15	67	336.993675	336.993676	17316449	65000	false	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s042"	15	65	399.277070	399.277069	89468622	74000	true	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s098"	15	65	316.471887	316.471888	23060775	56000	false	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s099"	15	65	325.784617	325.784617	5835036	61000	true	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s077"	15	67	224.974542	224.974541	22307929	65000	true	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s076"	15	67	274.041584	419.710141	36051055	57000	false	false
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s001"	15	66	319.759680	496.785024	80675790	62000	false	false
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s092"	15	66	322.757136	322.757136	16783238	69000	false	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s093"	15	66	332.344463	411.164222	49462907	48000	false	false
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s049"	15	65	328.054065	328.054064	31324708	54000	true	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s048"	15	65	321.525413	321.525414	58670715	81000	true	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s023"	15	66	388.026648	388.026647	128104988	106000	false	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s022"	15	65	387.613530	387.613529	66062710	68000	false	true
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s054"	15	66	331.270364	626.421400	76676705	91000	false	false
"xc7s25 t15 e063 r0.1 R0.5 d10.0 D50.0 s055"	15	65	367.568008	367.568008	298906098	55000	false	true
