NAME,T,E,MMIP,MSLOT,UMIP,USLOT,S,M,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s057,6,7,58.787892,58.787892,2064,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s056,6,6,117.952593,117.952593,2645,10000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s074,6,7,114.369609,114.369609,1749,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s075,6,6,78.007448,78.007449,2042,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s003,6,7,108.69165,108.691649,3376,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s002,6,6,127.198901,127.198901,8631,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s091,6,8,79.875766,79.875766,2630,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s090,6,7,100.53814,100.53814,2843,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s037,6,6,118.669678,118.669678,2338,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s036,6,8,76.117603,76.117603,2117,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s040,6,7,87.250264,87.250264,1591,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s041,6,7,94.110468,94.110468,2270,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s100,6,7,98.62423,98.62423,2801,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s009,6,6,128.005377,128.005377,0,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s008,6,6,160.021715,160.021715,2994,13000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s073,6,7,121.976349,121.976349,1790,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s072,6,6,153.33218,153.33218,2700,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s096,6,7,52.739007,52.739007,2269,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s097,6,6,72.577096,72.577096,2796,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s004,6,6,170.691321,170.691322,3690,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s005,6,6,119.892966,119.892966,3505,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s079,6,7,82.225208,82.225208,2969,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s078,6,7,61.010356,61.010357,2441,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s030,6,7,63.445218,63.485217,2334,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s031,6,7,113.623717,113.623717,1962,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s047,6,6,129.951764,129.951764,3651,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s046,6,6,144.187296,144.187296,2126,13000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s064,6,7,68.934098,68.934098,1989,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s065,6,7,99.406695,99.406695,2477,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s013,6,7,88.059731,88.059731,2110,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s012,6,7,76.951383,76.951383,1836,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s081,6,7,89.351694,89.351695,2408,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s080,6,7,106.696192,106.696192,2499,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s027,6,7,102.463729,102.463729,2500,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s026,6,7,98.475876,98.475876,2879,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s019,6,7,134.058158,134.058158,1528,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s018,6,8,82.299718,82.299718,1919,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s050,6,7,96.222283,131.029855,2874,11000,false,false,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s051,6,7,104.698071,104.698072,2619,11000,true,true,,,,
,,,,,,,,,,,,
Scheduling and makespan differences,T,E,N,SchedDiff,SchedMkspDiff,MinMkspDiff,MaxMkspDiff,AvgMkspDiff,StdMkspDiff,,,
,6,5,4,0,0,0,0,0,0,,,
,6,6,110,19,6,0.775164,36.174128,15.108151,12.228575,,,
,6,7,350,59,8,7.717372,36.174128,25.629319,9.612003,,,
,6,8,236,77,0,0,0,0,0,,,
,,,,,,,,,,,,
Timing differences,T,E,N,MinMipTime,MaxMipTime,AvgMipTime,StdMipTime,MinSLOTTime,MaxSLOTTime,AvgSLOTTime,StdSLOTTime,heft
,6,5,4,2049,3074,2410,392.785565,11000,12000,11750,433.012702,43500
,6,6,110,2126,34533,8650.909091,8683.570002,10000,13000,11281.818182,702.357306,43654.545455
,6,7,350,828,51269,9934.697143,9573.077868,10000,15000,11288.571429,712.849986,44105.714286
,6,8,236,1462,14050,4178.690678,2711.508355,10000,15000,11707.627119,721.422416,44076.271186
,,,700,,,,,,,,,
