NAME,T,E,MMIP,MSLOT,UMIP,USLOT,S,M,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s007,10,22,123.399637,123.399637,82749,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s006,10,22,163.228889,163.228889,97464,18000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s063,10,19,203.3894,203.3894,137042,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s062,10,21,171.952233,171.952233,251523,22000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s086,10,20,179.134759,179.17476,146174,21000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s087,10,20,195.814959,195.814959,120113,23000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s014,10,20,165.492399,165.492399,84217,19000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s015,10,21,156.352457,156.352458,54711,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s020,10,21,177.845516,177.845517,156187,25000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s021,10,21,160.468119,160.468119,144705,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s069,10,21,99.737055,103.035803,247695,22000,false,false,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s068,10,20,185.60086,185.60086,136333,20000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s057,10,20,112.755689,112.75569,88343,21000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s056,10,21,167.816167,167.816166,95580,21000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s074,10,20,165.185521,253.80014,45516,23000,false,false,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s075,10,20,156.422768,166.462523,52194,20000,false,false,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s003,10,20,184.823198,184.823197,103191,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s002,10,20,193.811367,193.811368,87435,23000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s091,10,20,179.695801,179.695801,168582,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s090,10,20,199.352419,199.352419,98866,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s037,10,19,199.658158,199.658157,124342,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s036,10,21,159.878061,159.878061,87767,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s040,10,20,215.671194,215.671195,73270,20000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s041,10,19,216.366279,216.366278,105642,22000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s100,10,21,182.88245,182.882449,146212,19000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s009,10,20,186.255834,186.255834,377808,22000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s008,10,19,229.999484,229.999484,91709,19000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s073,10,20,197.118387,197.118386,100397,20000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s072,10,20,218.123579,218.123578,142195,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s096,10,22,128.966883,128.966883,260412,18000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s097,10,20,117.160856,117.160855,133032,18000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s004,10,19,288.707705,288.707706,102455,19000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s005,10,19,215.618816,215.618815,418961,21000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s079,10,21,200.79683,200.79683,78087,20000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s078,10,20,180.422999,180.422999,53945,24000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s030,10,19,169.400729,169.400728,104707,19000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s031,10,20,215.66542,215.66542,72299,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s047,10,20,174.237992,174.237992,133742,19000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s046,10,20,188.192006,188.192007,64468,22000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s064,10,19,160.129028,160.129027,49611,18000,false,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s065,10,22,181.980689,181.98069,89703,21000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s013,10,21,171.565356,175.241592,150587,21000,false,false,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s012,10,20,156.33375,156.333749,132373,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s081,10,22,152.310248,152.310248,97098,19000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s080,10,19,220.495946,256.31681,75989,19000,false,false,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s027,10,21,172.465313,172.465313,88607,20000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s026,10,19,183.784526,183.784526,97622,19000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s019,10,20,218.140902,218.140902,160613,21000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s018,10,20,156.046441,156.04644,115286,21000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s050,10,19,206.492379,206.492379,74809,22000,true,true,,,
xc7s25 t10 e017 r0.1 R0.5 d10.0 D50.0 s051,10,20,196.574777,247.830403,175065,20000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s034,10,15,118.55353,118.55353,72602,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s035,10,15,137.272738,137.272739,48472,19000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s043,10,16,150.509433,165.176931,35320,21000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s042,10,16,157.303481,159.402454,188801,21000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s098,10,15,113.713675,113.713676,33074,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s099,10,17,113.512149,121.909983,310075,24000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s077,10,16,123.295963,123.295962,392093,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s076,10,16,156.015761,242.370471,202194,18000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s001,10,16,130.578113,206.39951,272045,20000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s092,10,16,144.26523,144.265229,188208,20000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s093,10,16,153.033166,195.645734,53158,18000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s049,10,14,157.591599,157.591599,201752,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s048,10,16,136.248038,136.248039,397187,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s023,10,14,149.452968,149.452968,156831,20000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s022,10,16,164.262277,164.262276,102290,18000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s054,10,16,135.228465,193.554227,506700,27000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s055,10,14,162.823449,162.82345,76511,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s060,10,13,180.466425,181.046335,50760,20000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s061,10,15,183.790223,183.830223,150863,21000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s029,10,15,126.727986,175.700301,204432,29000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s028,10,15,157.361614,157.361613,147377,19000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s085,10,16,112.94015,112.94015,146090,20000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s084,10,15,182.348355,292.243252,197537,20000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s017,10,16,136.475501,136.475501,414625,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s016,10,16,143.368428,143.368428,244213,23000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s024,10,14,157.859506,203.586126,580583,26000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s025,10,17,117.633892,118.887807,543846,21000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s088,10,14,130.679535,133.901663,109153,24000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s089,10,16,145.263804,145.263805,183416,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s053,10,15,140.731587,140.731588,67404,20000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s052,10,15,125.089423,125.089423,226088,25000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s067,10,14,126.08458,189.234389,272275,22000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s066,10,14,162.387693,162.387694,251319,22000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s059,10,16,112.446114,112.446113,620072,20000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s058,10,16,93.98627,93.986269,315865,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s010,10,15,162.588532,162.588532,140034,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s011,10,15,144.293587,185.072939,54703,19000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s082,10,14,142.691705,227.146848,175082,20000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s083,10,16,174.691509,174.691509,277535,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s033,10,13,171.699491,171.69949,329489,20000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s032,10,16,142.902897,142.902898,143603,18000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s044,10,16,149.802764,149.842764,149189,19000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s045,10,14,169.263982,169.696551,243043,21000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s039,10,17,119.020678,119.020678,1260706,23000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s038,10,15,186.282332,186.322333,77599,19000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s070,10,14,173.800673,173.840672,210285,19000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s071,10,15,146.480908,146.480909,149294,19000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s095,10,16,143.489327,143.489328,224855,19000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s094,10,16,139.602644,139.602644,365920,24000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s007,10,17,113.829493,117.975742,306325,22000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s006,10,16,163.228889,163.228889,102274,19000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s063,10,13,169.759376,169.759376,106583,19000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s062,10,15,171.912233,171.912233,219263,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s086,10,15,132.686975,132.686975,106632,20000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s087,10,14,160.419518,160.419518,146340,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s014,10,14,135.631515,135.631515,70883,17000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s015,10,17,130.920688,130.920688,305854,21000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s020,10,15,135.470389,135.470389,260796,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s021,10,15,129.158026,129.158026,129652,18000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s069,10,17,75.971478,89.262196,479665,21000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s068,10,16,122.247387,122.247387,774057,26000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s057,10,15,93.318154,114.577831,140456,19000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s056,10,18,114.223166,114.223166,150816,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s074,10,15,127.794459,127.794458,138351,21000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s075,10,14,139.918661,139.91866,183127,19000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s003,10,15,158.74781,158.747809,204604,20000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s002,10,14,141.845357,141.845357,525024,18000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s091,10,16,151.826844,232.486372,196756,19000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s090,10,15,173.389053,173.429053,111455,19000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s037,10,15,125.135517,125.135516,180081,18000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s036,10,15,124.507567,124.507567,296219,20000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s040,10,15,141.27047,141.270471,38470,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s041,10,14,170.136062,170.176061,195942,22000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s100,10,15,132.40999,132.409989,189166,20000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s009,10,17,145.18482,211.50438,766695,29000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s008,10,15,158.567887,158.567887,179617,20000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s073,10,14,120.175915,120.175915,179749,20000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s072,10,15,174.009761,174.00976,172841,20000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s096,10,15,114.044543,114.044543,128040,19000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s097,10,13,117.160856,117.160855,149044,19000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s004,10,15,198.761632,198.761632,346200,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s005,10,16,140.677067,140.677067,362596,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s079,10,16,109.953274,109.953274,96272,17000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s078,10,14,124.89455,124.89455,268700,25000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s030,10,15,111.781118,111.781118,434740,20000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s031,10,16,143.196399,143.196399,59438,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s047,10,15,153.434973,160.914037,336143,22000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s046,10,15,172.843657,172.843657,80528,18000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s064,10,15,149.181374,149.181374,150321,20000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s065,10,17,142.928915,142.928916,175437,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s013,10,15,146.446774,150.12301,262633,21000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s012,10,15,124.211199,124.251198,139073,18000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s081,10,18,135.362405,151.668195,415787,23000,false,false,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s080,10,15,184.675082,184.675082,107870,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s027,10,16,130.723849,130.723849,184275,21000,false,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s026,10,14,170.693272,170.693273,138078,19000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s019,10,15,174.655613,174.655613,76624,22000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s018,10,15,125.448665,125.448664,305207,26000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s050,10,14,145.157668,145.157668,123626,21000,true,true,,,
xc7s25 t10 e010 r0.1 R0.5 d10.0 D50.0 s051,10,15,163.694775,200.016842,89620,18000,false,false,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s034,10,22,148.678849,148.718849,75327,20000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s035,10,23,165.395975,165.395976,56374,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s043,10,21,209.529755,209.529755,88812,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s042,10,21,291.347422,291.347422,133656,23000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s098,10,22,181.996204,182.036205,133831,18000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s099,10,22,162.742703,162.742702,108520,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s077,10,21,177.089224,177.089223,146634,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s076,10,22,183.479112,183.479112,136057,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s001,10,22,179.618367,179.618367,103540,18000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s092,10,22,163.177392,163.177392,133422,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s093,10,22,209.316202,209.316203,176157,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s049,10,21,215.403284,215.403284,130241,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s048,10,23,181.894056,181.894057,274876,24000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s023,10,23,177.638414,177.638413,160109,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s022,10,22,233.613123,233.613122,115199,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s054,10,22,202.245671,368.452014,109140,24000,false,false,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s055,10,23,211.900436,211.900437,60175,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s060,10,21,283.71828,283.718279,95500,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s061,10,22,207.879074,207.879074,327227,23000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s029,10,22,167.01401,167.01401,78744,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s028,10,23,196.117344,196.117343,94841,22000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s085,10,21,144.531895,144.531895,78494,20000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s084,10,21,222.455299,222.455299,120954,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s017,10,21,203.111731,203.151731,177815,21000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s016,10,22,170.081935,170.081935,60782,24000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s024,10,21,247.532246,247.532248,121741,20000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s025,10,24,149.538882,149.578882,380696,22000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s088,10,21,175.02048,175.020481,56482,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s089,10,22,163.195174,163.195175,220127,26000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s053,10,22,202.201048,202.201048,252028,22000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s052,10,21,208.528917,208.528918,130362,25000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s067,10,22,140.074302,140.074302,92709,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s066,10,22,166.783941,166.783942,134715,23000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s059,10,21,165.980015,165.980014,83833,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s058,10,22,144.772564,144.772563,67729,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s010,10,23,178.546138,178.546139,48220,22000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s011,10,21,222.746172,222.746172,60251,22000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s082,10,22,144.201421,144.201421,123237,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s083,10,24,207.3538,207.3538,232005,20000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s033,10,21,201.710338,201.710337,83153,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s032,10,21,227.969928,227.969929,137149,19000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s044,10,22,200.000231,200.000231,82007,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s045,10,22,207.317898,207.317897,160939,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s039,10,23,143.632649,143.632649,73969,22000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s038,10,22,234.804158,234.844159,123324,22000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s070,10,21,196.540742,196.540742,124962,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s071,10,22,190.897136,190.897137,129271,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s095,10,24,154.384645,154.384646,109917,21000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s094,10,22,181.394353,181.394353,293647,24000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s007,10,23,138.181643,138.221643,67689,23000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s006,10,23,185.809944,185.809944,145753,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s063,10,21,203.3894,203.3894,137065,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s062,10,23,171.952233,171.952233,188186,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s086,10,21,207.224383,207.224384,198088,20000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s087,10,21,207.660644,207.660644,115387,23000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s014,10,22,165.492399,165.492399,167945,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s015,10,22,156.352457,156.352458,36782,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s020,10,23,177.845516,177.845517,158290,25000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s021,10,23,160.468119,160.468119,143994,24000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s069,10,22,103.035803,103.035803,172404,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s068,10,21,185.60086,185.60086,101886,19000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s057,10,22,112.755689,112.75569,126716,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s056,10,23,167.816167,167.816166,70475,20000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s074,10,21,169.288406,169.288407,87340,21000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s075,10,22,156.422768,166.462523,52454,21000,false,false,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s003,10,21,205.859817,205.859817,63735,23000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s002,10,22,193.811367,193.811368,212091,23000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s091,10,22,179.695801,179.695801,164838,19000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s090,10,22,199.352419,199.352419,98898,22000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s037,10,21,199.658158,199.658157,151757,22000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s036,10,23,159.878061,159.878061,52264,20000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s040,10,22,229.615083,229.615083,49190,20000,false,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s041,10,21,264.033532,264.033531,161057,23000,true,true,,,
xc7s25 t10 e019 r0.1 R0.5 d10.0 D50.0 s100,10,22,202.342708,202.342707,174524,23000,false,true,,,
